   5.072500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.075000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.077500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.080000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.082500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.085000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.087500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.090000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.092500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.095000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.097500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.100000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.102500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.105000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.107500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.110000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.112500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.115000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.117500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.120000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.122500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.125000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.127500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.130000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.132500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.135000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.137500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.140000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.142500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.145000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.147500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.150000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.152500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.155000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.157500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.160000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.162500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.165000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.167500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.170000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.172500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.175000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.177500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.180000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.182500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.185000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.187500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.190000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.192500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.195000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.197500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.200000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.202500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.205000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.207500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.210000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.212500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.215000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.217500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.220000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.222500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.225000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.227500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.230000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.232500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.235000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.237500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.240000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.242500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.245000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.247500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.250000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.252500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.255000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.257500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.260000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.262500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.265000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.267500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.270000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.272500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.275000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.277500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.280000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.282500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.285000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.287500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.290000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.292500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.295000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.297500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.300000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.302500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.305000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.307500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.310000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.312500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.315000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.317500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.320000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.322500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.325000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.327500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.330000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.332500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.335000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.337500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.340000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.342500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.345000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.347500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.350000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.352500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.355000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.357500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.360000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.362500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.365000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.367500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.370000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.372500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.375000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.377500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.380000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.382500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.385000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.387500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.390000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.392500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.395000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.397500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.400000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.402500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.405000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.407500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.410000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.412500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.415000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.417500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.420000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.422500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.425000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.427500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.430000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.432500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.435000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.437500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.440000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.442500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.445000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.447500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.450000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.452500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.455000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.457500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.460000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.462500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.465000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.467500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.470000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.472500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.475000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.477500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.480000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.482500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.485000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.487500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.490000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.492500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.495000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.497500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.500000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.502500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.505000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.507500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.510000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.512500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.515000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.517500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.520000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.522500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.525000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.527500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.530000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.532500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.535000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.537500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.540000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.542500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.545000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.547500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.550000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.552500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.555000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.557500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.560000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.562500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.565000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.567500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.570000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.572500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.575000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.577500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.580000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.582500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.585000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.587500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.590000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.592500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.595000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.597500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.600000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.602500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.605000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.607500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.610000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.612500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.615000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.617500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.620000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.622500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.625000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.627500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.630000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.632500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.635000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.637500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.640000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.642500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.645000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.647500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.650000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.652500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.655000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.657500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.660000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.662500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.665000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.667500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.670000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.672500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.675000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.677500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.680000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.682500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.685000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.687500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.690000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.692500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.695000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.697500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.700000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.702500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.705000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.707500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.710000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.712500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.715000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.717500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.720000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.722500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.725000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.727500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.730000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.732500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.735000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.737500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.740000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.742500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.745000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.747500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.750000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.752500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.755000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.757500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.760000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.762500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.765000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.767500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.770000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.772500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.775000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.777500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.780000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.782500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.785000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.787500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.790000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.792500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.795000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.797500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.800000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.802500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.805000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.807500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.810000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.812500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.815000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.817500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.820000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.822500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.825000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.827500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.830000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.832500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.835000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.837500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.840000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.842500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.845000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.847500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.850000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.852500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.855000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.857500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.860000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.862500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.865000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.867500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.870000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.872500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.875000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.877500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.880000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.882500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.885000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.887500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.890000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.892500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.895000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.897500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.900000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.902500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.905000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.907500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.910000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.912500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.915000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.917500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.920000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.922500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.925000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.927500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.930000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.932500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.935000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.937500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.940000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.942500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.945000E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.947500E+00  1.000000E+00  1.000000E-05  0.000000E+00
   5.950000E+00  1.000000E+00  1.000000E-05  0.000000E+00
